invandrare,ålder,inkomst,region,label
1,67,62218,1,vänster
0,90,44706,0,höger
0,49,36778,0,höger
0,72,33731,1,höger
0,24,51887,0,höger
0,21,61986,0,höger
0,41,28825,1,vänster
0,28,42511,0,höger
0,64,42648,1,höger
1,41,44308,1,vänster
0,32,40588,0,höger
0,63,31716,1,höger
0,74,65169,1,höger
1,85,35838,1,vänster
0,54,48867,0,höger
1,72,35601,1,höger
0,27,31077,0,höger
1,41,30457,1,vänster
0,71,60759,1,höger
0,86,28623,0,höger
0,20,50384,1,vänster
0,80,45570,0,höger
0,28,34759,0,vänster
0,32,27599,0,höger
0,23,42817,0,vänster
1,38,34351,1,vänster
1,32,41868,1,vänster
0,84,48142,0,höger
0,75,24028,0,höger
0,63,24713,1,höger
0,19,43863,1,höger
0,70,21785,0,höger
0,39,51843,0,höger
0,71,50801,1,vänster
0,89,61610,1,höger
0,39,24527,0,höger
0,81,67073,1,höger
1,46,40067,0,höger
1,48,50624,1,vänster
0,57,42848,0,höger
0,63,23270,0,höger
0,48,57195,0,höger
0,37,28150,1,höger
0,61,54795,1,höger
0,26,38146,0,vänster
1,87,46774,1,vänster
0,44,34486,0,höger
0,49,58788,1,vänster
0,61,40507,0,höger
0,86,102128,1,höger
1,40,30807,0,vänster
0,29,44570,1,vänster
0,78,42606,1,höger
0,55,38221,0,höger
1,39,17396,0,vänster
0,25,58553,1,höger
0,58,38620,1,vänster
0,37,37042,0,höger
0,65,48961,1,höger
1,83,30954,1,vänster
0,19,34573,0,höger
0,26,31928,0,höger
0,35,39891,1,vänster
0,40,33948,1,vänster
0,41,35178,0,höger
0,66,56628,1,höger
0,47,38254,1,vänster
0,42,14980,0,höger
1,37,36166,1,vänster
0,43,41243,0,höger
0,48,43619,1,vänster
0,50,33547,0,höger
0,54,32386,1,höger
1,60,42845,1,vänster
0,20,58557,0,vänster
0,52,44012,0,höger
0,72,29744,1,vänster
0,51,62833,1,höger
1,61,76816,1,vänster
0,69,33433,0,höger
0,86,41038,0,höger
0,73,23455,0,höger
0,28,47265,1,vänster
0,61,60537,1,höger
0,18,31333,0,vänster
0,90,37728,0,höger
0,65,38116,0,höger
0,53,83638,1,höger
0,70,80126,0,höger
1,51,44968,0,vänster
0,86,44753,0,höger
0,59,23971,0,höger
0,83,21222,0,höger
0,49,28957,0,höger
1,67,44737,1,vänster
0,36,49389,1,höger
1,44,55914,1,vänster
0,85,39054,1,höger
0,71,35443,1,höger
0,83,24797,0,vänster
0,31,49643,1,vänster
0,79,38295,0,höger
0,33,13463,0,höger
1,70,10070,0,vänster
0,58,34810,0,höger
0,81,43906,1,höger
0,52,66805,0,höger
1,76,31992,0,vänster
0,54,62800,1,höger
0,43,67517,1,vänster
0,25,35963,0,vänster
0,65,51325,1,höger
0,51,62059,1,höger
0,61,22528,0,höger
0,19,19512,0,vänster
1,25,51821,0,höger
0,64,17434,0,höger
0,69,33047,0,höger
0,53,43119,1,vänster
0,83,55130,1,höger
0,67,26854,1,höger
0,61,34635,0,höger
0,26,34879,1,vänster
0,41,23724,1,vänster
0,86,68913,1,höger
0,49,46853,1,vänster
0,82,36786,1,höger
1,51,56736,1,vänster
0,82,35089,1,vänster
0,70,43795,1,vänster
1,44,20792,0,vänster
0,71,33606,0,höger
0,85,29803,0,höger
0,25,34405,0,vänster
0,27,29221,0,höger
0,66,52690,1,höger
0,30,20391,0,höger
0,23,23107,0,höger
0,51,61028,1,höger
0,65,39885,0,höger
0,24,38460,0,vänster
0,42,41470,1,vänster
1,63,40038,1,vänster
1,74,49252,1,vänster
1,70,48051,1,vänster
0,73,56633,1,höger
0,33,39261,0,höger
0,52,31183,1,höger
1,31,37394,1,vänster
0,85,25029,0,höger
0,33,35644,1,vänster
0,90,25529,0,vänster
0,29,38481,0,höger
0,43,36555,1,höger
0,34,32352,1,vänster
1,60,50252,1,vänster
0,83,51412,0,höger
0,40,43043,0,höger
0,63,45026,0,höger
0,61,47042,1,höger
1,82,35444,0,höger
0,30,17242,0,vänster
0,35,47518,1,vänster
0,62,48479,1,höger
0,24,51764,1,höger
0,53,25108,0,vänster
0,19,29864,1,vänster
0,84,50749,0,höger
0,39,34903,0,höger
0,90,47002,0,höger
0,89,40712,1,höger
0,90,28364,1,höger
0,19,24355,0,höger
0,70,23750,0,höger
1,39,57869,1,vänster
1,39,24367,0,höger
0,44,69570,1,höger
0,72,40198,1,vänster
1,69,54831,1,vänster
0,78,30965,1,höger
0,79,29701,1,höger
0,80,52017,1,höger
0,38,39723,1,vänster
0,81,39181,1,höger
0,58,35701,1,vänster
0,85,18619,0,höger
0,24,16840,0,vänster
1,42,37441,0,vänster
1,53,46886,1,vänster
0,39,42115,1,höger
0,50,63342,1,höger
0,18,42427,1,vänster
0,85,74596,1,höger
0,20,68733,1,höger
1,73,26732,1,vänster
1,35,39511,1,vänster
0,56,17070,0,vänster
0,70,55215,1,höger
0,64,46921,0,höger
0,45,63821,0,höger
0,58,35046,1,vänster
0,83,51557,1,höger
1,79,35856,0,vänster
0,65,24574,1,vänster
0,30,35412,0,höger
0,87,80264,1,höger
0,61,32020,0,höger
0,22,39776,1,vänster
0,44,30416,0,höger
0,90,53873,1,höger
0,24,39156,1,vänster
0,24,38568,0,vänster
0,54,21529,0,vänster
0,79,39039,1,höger
0,61,31862,1,höger
0,30,33943,1,höger
0,58,67991,1,vänster
1,62,61159,1,vänster
0,82,42091,1,höger
0,51,24718,0,höger
1,45,28372,0,vänster
1,81,31754,0,höger
0,49,23236,0,höger
1,45,29272,1,vänster
0,33,34231,1,vänster
1,22,29300,0,vänster
0,22,40454,1,vänster
0,68,21438,0,höger
0,88,51096,0,höger
0,72,76632,1,höger
0,23,43095,1,vänster
1,45,40336,1,vänster
1,18,28856,1,vänster
0,57,24937,0,höger
0,46,67990,1,höger
0,52,40700,1,vänster
0,73,34305,0,höger
0,61,70364,1,höger
0,78,40528,0,höger
0,31,35052,1,vänster
1,39,48213,1,vänster
1,31,48225,0,höger
0,36,25274,0,höger
0,52,40567,1,vänster
0,58,49926,1,vänster
0,75,34686,1,höger
0,87,48631,1,höger
0,30,61440,1,höger
0,39,36836,1,vänster
1,41,57437,1,vänster
1,18,62526,1,vänster
1,19,39636,0,vänster
1,87,43371,1,vänster
0,79,21024,0,höger
0,81,34501,1,höger
0,31,55360,1,vänster
0,38,37584,1,höger
0,31,49760,0,höger
0,20,132223,1,höger
0,47,33999,1,höger
1,75,53871,0,höger
0,68,32399,1,vänster
0,49,30604,0,vänster
0,18,27022,1,höger
0,21,33174,0,höger
0,47,100206,1,höger
1,28,40153,1,vänster
0,61,29908,0,höger
0,62,52646,1,höger
0,65,57075,1,höger
0,19,22018,0,höger
0,28,38105,0,höger
0,82,25091,1,vänster
0,66,30718,1,höger
0,47,39831,0,höger
0,32,27812,0,vänster
0,73,45619,0,höger
0,47,38493,0,höger
0,47,23858,1,vänster
0,81,42172,0,höger
0,56,27110,0,vänster
1,61,47784,0,höger
0,64,39608,0,höger
1,24,36577,1,vänster
0,62,42468,1,höger
0,44,66793,1,höger
0,82,55033,1,höger
0,66,38871,0,höger
0,70,51816,1,höger
0,74,49902,0,höger
0,23,21872,0,vänster
0,77,31287,0,höger
0,34,30960,0,höger
0,39,35295,1,höger
0,48,26601,1,vänster
0,69,50825,0,höger
0,51,39915,0,höger
0,59,35073,0,höger
0,49,46299,1,höger
0,32,45988,0,höger
0,19,71103,1,vänster
0,56,21889,0,höger
0,72,38148,0,höger
1,34,38218,1,vänster
0,29,39870,0,höger
0,34,42943,1,vänster
0,84,80543,1,höger
0,64,31350,0,höger
0,56,29945,1,vänster
0,23,43904,1,vänster
1,20,23610,1,vänster
0,64,34692,1,höger
1,26,63481,1,vänster
0,20,28396,0,vänster
0,75,62035,1,höger
0,87,41332,0,höger
0,65,42747,1,höger
0,19,35604,1,vänster
0,52,34127,0,höger
1,64,30328,1,vänster
0,79,19486,0,höger
1,47,54860,0,höger
1,52,36454,0,vänster
0,65,36155,0,höger
0,20,29197,0,höger
1,57,17370,0,vänster
0,70,26660,1,höger
0,40,59998,1,höger
0,73,31945,0,höger
0,43,28685,0,höger
0,84,68026,1,höger
0,57,45771,1,höger
1,38,39367,0,vänster
0,55,39435,1,vänster
0,21,34234,0,vänster
0,79,38566,1,vänster
0,35,38002,1,vänster
0,24,65218,0,höger
1,30,24872,0,vänster
0,41,60153,1,höger
0,60,54637,1,höger
0,75,20424,0,höger
0,59,32162,0,vänster
0,20,24609,0,höger
0,48,28341,1,höger
0,73,43152,1,höger
0,57,42109,1,vänster
0,24,22894,0,höger
1,81,56281,0,höger
0,52,26748,0,höger
0,69,13169,0,höger
0,62,41942,1,höger
0,43,61986,1,vänster
0,47,49198,1,höger
0,72,55468,1,höger
1,90,34609,1,höger
0,59,30674,0,höger
0,80,28987,0,höger
0,81,56606,1,höger
0,56,30668,0,höger
0,38,41074,1,höger
0,80,50737,0,höger
1,46,57364,0,vänster
0,58,33125,1,vänster
1,83,24189,0,vänster
0,70,79865,1,vänster
0,64,38955,0,höger
1,73,28050,0,vänster
1,89,32889,0,höger
0,27,61822,1,höger
0,82,56957,1,höger
0,37,45016,1,höger
1,44,51013,1,vänster
0,83,45716,1,höger
0,63,29940,0,höger
0,89,31018,1,höger
0,19,30670,1,vänster
0,32,47828,0,höger
1,42,39596,1,vänster
0,21,15968,0,vänster
0,84,26484,0,höger
0,70,30425,1,vänster
0,22,28284,0,höger
0,61,26728,0,höger
0,64,25528,0,höger
1,74,29892,1,vänster
0,62,53128,1,höger
0,48,34031,1,höger
0,79,32846,1,höger
0,36,63074,1,höger
0,25,33426,0,vänster
0,44,32645,0,höger
0,83,39511,1,höger
0,54,27778,1,vänster
1,28,33965,1,vänster
1,53,49766,1,vänster
0,67,54900,1,höger
0,38,47889,1,vänster
1,49,29445,1,vänster
0,31,30748,1,vänster
0,23,20050,0,höger
0,19,40775,1,höger
0,32,27056,0,höger
0,22,30086,0,höger
1,35,63463,1,vänster
0,56,32962,1,höger
0,87,43869,0,höger
0,27,43983,0,höger
0,51,35714,0,höger
1,51,52622,1,vänster
0,33,42645,0,vänster
0,36,41356,0,höger
0,45,59262,1,vänster
0,31,64492,1,vänster
1,47,50750,1,vänster
0,22,39721,1,vänster
0,24,51137,0,höger
0,45,35422,1,vänster
0,67,33922,1,höger
0,52,31669,0,höger
0,75,51780,1,höger
1,47,33521,1,vänster
0,54,59346,1,höger
0,46,57470,1,höger
0,26,34614,0,vänster
1,22,49621,1,vänster
0,39,40408,1,vänster
0,84,69090,1,höger
0,84,33219,0,höger
0,31,28069,1,vänster
0,46,44364,0,höger
0,31,64794,1,höger
0,72,26978,0,vänster
0,72,36492,1,höger
0,56,49427,0,höger
1,21,40657,0,vänster
0,25,57412,1,vänster
0,45,39864,0,vänster
0,31,22158,0,höger
0,52,51069,1,vänster
0,89,45834,0,höger
0,37,38401,0,vänster
0,29,31723,1,vänster
0,67,36016,1,höger
0,47,32024,0,höger
1,21,65266,1,vänster
1,65,29523,0,vänster
0,19,50274,1,höger
1,47,20623,0,höger
1,87,25757,0,vänster
0,64,65359,1,höger
0,67,75837,0,höger
1,25,40026,1,vänster
1,51,35700,0,vänster
0,47,54907,1,vänster
0,56,27581,0,vänster
1,89,32325,0,vänster
0,51,43014,1,vänster
0,49,19345,0,höger
0,35,54865,1,vänster
1,45,88332,0,vänster
0,46,23095,0,höger
0,73,31051,0,höger
1,77,31044,1,vänster
1,47,22607,0,vänster
0,39,30664,0,höger
0,84,56249,1,höger
0,32,54173,1,höger
1,50,47346,1,vänster
0,25,22343,0,höger
0,24,40642,1,vänster
0,67,32152,0,höger
1,68,38660,1,vänster
0,62,99179,0,höger
0,47,27746,0,höger
1,75,70788,1,höger
0,85,67316,1,höger
1,38,49671,1,höger
1,44,41165,1,vänster
1,39,33147,0,höger
0,39,19465,0,höger
1,74,41682,1,vänster
0,87,31932,1,vänster
0,88,45840,1,höger
0,73,19392,0,höger
0,59,57192,1,vänster
0,29,23574,0,höger
1,72,31785,0,höger
0,37,33437,0,vänster
0,53,39240,1,höger
0,73,70766,0,höger
0,72,48132,0,höger
0,19,57735,1,vänster
0,67,38460,1,vänster
1,87,56222,1,vänster
0,80,55179,1,höger
1,34,73498,1,vänster
0,71,51496,1,höger
0,38,25497,0,höger
0,88,17175,0,höger
1,76,36560,0,vänster
0,57,18948,1,vänster
0,43,23292,0,höger
0,73,30483,0,höger
0,40,32936,1,vänster
0,63,36307,0,höger
1,78,45508,1,vänster
0,34,64461,1,höger
0,55,16745,0,vänster
0,70,41129,1,höger
0,29,32513,1,höger
1,57,16625,0,vänster
0,50,63349,1,höger
0,22,22916,0,vänster
0,39,53644,1,höger
0,18,23450,0,höger
0,27,44795,1,höger
0,81,73468,1,höger
0,79,56014,0,höger
0,68,23144,0,höger
0,87,81039,0,höger
0,89,33353,0,höger
1,51,55766,0,höger
0,90,50249,1,höger
0,56,23017,0,höger
0,53,70526,1,höger
0,39,17881,0,vänster
0,75,11688,0,höger
0,49,52705,1,vänster
0,90,31013,0,höger
0,72,63239,1,höger
0,71,32207,0,höger
0,57,28277,0,höger
0,30,48160,0,vänster
0,42,43935,1,höger
1,82,39281,1,vänster
0,88,75856,1,höger
0,68,34686,1,vänster
0,60,25972,0,höger
1,34,43886,1,vänster
0,60,39204,0,höger
0,23,24100,0,vänster
1,57,64342,1,vänster
0,38,71703,1,vänster
0,36,80448,1,vänster
0,69,72115,1,höger
0,21,36578,1,vänster
1,50,46473,1,vänster
0,45,30164,0,höger
0,57,20307,0,höger
0,42,35665,0,höger
0,49,36353,1,vänster
0,36,17272,0,vänster
1,25,29329,0,vänster
1,31,49113,1,vänster
0,26,37396,0,höger
1,44,49654,1,höger
0,66,67259,1,höger
0,27,50783,0,vänster
0,79,32595,1,vänster
0,89,34409,1,höger
1,24,48914,1,vänster
0,86,26403,0,höger
0,21,45489,0,höger
0,64,30563,1,höger
0,71,56791,0,höger
0,51,51221,1,höger
0,45,43257,1,höger
0,86,37444,1,höger
0,77,45227,1,höger
0,37,29836,1,vänster
0,36,37082,0,höger
0,66,31917,1,höger
1,67,28952,0,höger
0,27,52319,0,höger
0,65,19699,0,höger
1,33,16351,0,vänster
0,28,39792,0,vänster
0,89,35263,0,höger
0,83,40792,0,höger
0,64,42959,1,höger
0,25,52145,1,höger
0,75,37268,0,höger
0,29,27891,1,vänster
0,81,24277,0,höger
0,54,42466,0,höger
0,22,67245,1,vänster
0,76,63622,0,höger
0,47,29282,0,höger
0,39,36366,1,höger
0,51,24853,0,höger
0,45,51838,1,höger
0,42,96728,1,höger
0,75,23107,1,vänster
0,18,26520,0,vänster
0,23,33952,0,vänster
0,83,32157,1,höger
0,61,22463,1,vänster
0,74,35824,1,höger
1,65,38542,0,höger
0,29,25579,0,vänster
0,72,40077,0,höger
0,46,22124,0,höger
0,24,30017,0,höger
0,86,36404,1,vänster
0,19,36185,1,vänster
1,84,33932,0,höger
0,54,57351,1,höger
0,75,34398,1,vänster
0,78,30400,0,höger
0,86,23639,1,höger
0,72,33053,0,höger
0,87,63668,1,höger
0,55,20723,0,vänster
1,60,28906,0,höger
0,44,69486,1,vänster
1,37,50736,0,vänster
0,62,37335,1,höger
0,34,20181,0,höger
0,47,30830,1,höger
0,24,40077,1,vänster
0,80,38769,1,höger
0,76,29456,0,höger
1,27,54959,1,vänster
0,89,36961,0,höger
0,56,59695,1,höger
0,47,25010,1,vänster
1,88,26210,0,vänster
0,84,27682,0,höger
0,52,79860,1,höger
0,40,43086,1,vänster
0,39,39435,0,höger
0,39,83719,1,vänster
0,79,73137,1,höger
1,36,51202,1,höger
0,46,31548,0,höger
0,70,49769,1,höger
0,65,38146,1,vänster
1,34,48321,0,höger
1,60,46973,1,vänster
0,25,40643,0,höger
1,62,38587,0,höger
0,55,34425,0,höger
0,75,28606,0,höger
0,89,65481,1,höger
0,69,31239,0,höger
0,61,30645,1,vänster
0,47,60398,1,höger
1,38,48372,1,höger
1,72,21877,0,vänster
0,53,31303,0,höger
0,44,46301,1,vänster
1,82,61264,1,höger
0,24,26707,1,vänster
1,32,33367,1,vänster
0,20,52479,1,höger
0,76,37770,1,höger
0,55,44054,1,höger
0,65,21301,0,höger
0,35,37866,0,höger
0,64,48266,0,höger
0,38,39129,0,höger
0,27,19709,1,vänster
1,65,52568,1,höger
1,44,53897,1,vänster
0,77,45770,1,höger
1,25,65936,1,vänster
1,39,31142,0,vänster
0,20,18938,0,vänster
0,63,35148,1,höger
0,54,28314,0,vänster
0,37,41936,1,vänster
0,29,40639,0,höger
0,51,41744,0,vänster
0,73,49595,0,höger
0,34,50767,1,vänster
1,46,19548,1,vänster
0,24,44404,0,höger
0,70,40361,1,höger
0,22,32814,1,vänster
0,89,37422,0,höger
0,69,64970,1,höger
1,79,57033,1,höger
0,82,32435,0,höger
0,21,77557,1,vänster
0,51,12011,0,höger
1,84,41621,1,vänster
0,37,63902,1,höger
0,66,24623,0,höger
0,82,40278,0,höger
0,21,47356,0,höger
1,69,21209,0,vänster
0,69,28110,0,höger
0,45,19494,0,höger
0,58,43106,1,vänster
0,49,21769,1,vänster
0,69,46037,1,höger
0,88,56870,1,vänster
0,18,32696,0,vänster
0,36,34396,0,höger
0,58,17809,0,vänster
0,21,55485,0,höger
1,48,57354,1,vänster
0,90,33516,0,höger
0,70,39802,1,höger
0,79,26064,0,höger
0,29,41723,1,höger
0,79,32094,1,vänster
0,83,53493,1,höger
1,32,50378,0,höger
0,27,41248,1,vänster
1,66,44837,1,vänster
0,20,23695,0,höger
0,40,32879,0,vänster
0,50,23477,0,vänster
0,52,45395,0,höger
0,72,25103,1,höger
1,37,51599,0,vänster
0,52,45628,0,höger
0,44,45975,1,höger
0,25,23675,0,höger
0,51,58586,1,vänster
0,64,34145,1,vänster
0,20,70767,1,höger
0,42,22402,0,höger
0,33,31336,1,vänster
0,60,57731,1,höger
0,34,28060,1,höger
0,26,31451,0,höger
0,58,20136,0,höger
0,45,45990,0,höger
0,29,36883,0,höger
1,19,57906,1,vänster
0,27,47967,0,höger
0,54,60538,1,vänster
0,37,26175,0,höger
1,86,81606,0,höger
0,44,36898,1,höger
0,78,27588,1,vänster
0,85,40940,0,höger
0,27,54773,0,höger
0,27,41246,1,vänster
0,28,17275,0,höger
1,56,28098,0,vänster
0,84,32650,0,höger
0,81,25495,1,vänster
0,36,58693,1,vänster
0,69,40782,1,höger
0,36,33782,1,vänster
0,64,40830,1,vänster
0,85,55423,1,höger
0,20,61870,1,vänster
0,85,42587,0,höger
0,46,44159,1,höger
0,22,53199,0,höger
1,73,36615,1,vänster
0,40,17676,0,höger
0,61,41943,1,höger
0,53,47292,1,vänster
0,79,22060,0,vänster
0,37,42538,1,höger
1,34,27525,0,vänster
0,74,40369,1,höger
0,47,41930,1,vänster
0,52,54859,1,vänster
0,21,62762,1,vänster
0,70,26840,0,höger
0,37,38841,1,vänster
0,84,56923,1,höger
0,44,36674,1,höger
0,24,51739,1,höger
0,44,16779,0,höger
0,86,33484,0,höger
0,34,43654,1,vänster
0,52,40905,1,vänster
0,32,39060,1,höger
0,67,59492,1,höger
1,65,74466,1,vänster
0,38,69561,1,höger
0,34,48267,1,vänster
0,46,39091,0,vänster
0,45,21994,0,höger
0,30,27428,0,höger
0,28,38430,0,höger
1,73,84478,1,höger
1,76,36654,1,vänster
1,56,36271,0,vänster
0,29,26331,0,vänster
0,39,35559,1,höger
0,44,38630,0,vänster
0,54,46509,1,höger
0,65,42875,1,höger
0,24,43379,1,vänster
0,39,33097,1,höger
0,41,52912,1,höger
0,26,33073,1,vänster
0,22,25670,0,höger
1,74,55990,1,vänster
0,75,35619,0,höger
0,64,25415,0,höger
0,25,35296,0,höger
0,64,34067,0,höger
0,80,41059,0,höger
0,81,36404,0,höger
0,59,37647,1,vänster
1,87,26505,0,vänster
1,85,33902,0,höger
0,23,30173,0,höger
0,23,51218,1,vänster
0,67,18298,1,vänster
0,85,36622,1,höger
0,75,44897,1,höger
0,57,36295,1,vänster
1,79,41788,1,vänster
0,33,48968,0,höger
0,48,45209,0,höger
0,62,29432,0,höger
0,23,54478,1,vänster
0,46,28261,1,höger
0,30,33313,0,vänster
1,21,24129,1,vänster
1,21,57501,1,vänster
0,67,36378,0,höger
0,42,43173,0,vänster
1,63,50334,1,vänster
0,70,29576,1,höger
0,27,46892,1,höger
0,38,44504,0,höger
1,46,36785,1,vänster
0,51,44153,1,vänster
0,37,30797,0,vänster
1,71,55136,0,höger
0,25,45475,0,höger
0,29,30666,1,vänster
0,26,85697,1,vänster
0,47,39176,0,höger
0,25,23710,1,vänster
0,35,54340,1,höger
0,61,36520,0,höger
0,20,45881,0,höger
0,69,22450,0,höger
1,24,18285,0,vänster
0,23,48654,0,höger
1,88,24045,0,vänster
0,90,20463,0,höger
0,82,79591,1,höger
0,61,47395,1,höger
0,23,47391,1,höger
0,76,30929,0,höger
0,76,41534,1,vänster
0,62,73735,1,höger
1,55,28125,0,vänster
0,19,72706,1,vänster
0,28,41363,1,vänster
0,69,54870,1,höger
0,88,47507,0,höger
0,23,40742,1,höger
0,23,44278,1,vänster
1,36,38823,1,vänster
1,59,34045,0,höger
0,26,29091,1,vänster
1,29,33277,1,vänster
0,20,38687,1,vänster
0,18,57815,0,vänster
0,46,41908,0,höger
0,21,36657,0,höger
0,51,41132,0,höger
0,87,40727,1,höger
0,45,69985,1,höger
0,90,56218,1,höger
0,77,61637,1,höger
0,78,40280,1,höger
0,56,54666,1,höger
1,59,60857,1,vänster
0,49,37589,1,höger
0,18,30737,0,höger
0,66,34274,0,höger
0,82,51051,1,höger
0,58,78126,1,höger
0,42,74864,1,höger
0,30,20711,0,vänster
1,54,64593,1,vänster
0,57,43083,1,vänster
0,79,19394,1,vänster
0,75,40262,1,höger
1,44,27776,0,vänster
0,81,65396,1,höger
0,85,44658,1,höger
0,34,46496,1,höger
0,46,44050,1,höger
0,44,35269,1,vänster
0,74,40679,1,höger
0,85,39893,1,höger
0,18,34583,1,vänster
0,63,34981,1,vänster
0,33,17803,0,vänster
0,33,33367,0,höger
0,74,23742,1,höger
0,43,26824,0,vänster
0,22,22331,0,höger
0,47,27682,1,vänster
0,53,29572,0,vänster
0,33,40953,1,vänster
0,20,54853,1,vänster
0,30,41192,1,vänster
0,88,44123,0,höger
0,27,32830,0,vänster
0,42,28272,0,höger
1,69,45279,1,vänster
0,72,57800,1,höger
0,27,13308,0,höger
0,56,28821,1,höger
1,80,27297,0,höger
0,41,30638,0,vänster
0,27,46503,1,vänster
0,30,22385,0,vänster
0,76,34427,0,höger
0,21,51285,1,vänster
0,47,49479,1,vänster
0,73,49102,1,höger
0,67,31456,0,höger
0,31,41722,0,vänster
0,74,32127,0,höger
0,77,82585,0,höger
1,72,39546,1,höger
0,26,54944,1,höger
0,43,34264,0,höger
0,55,54295,0,höger
0,81,41117,1,höger
0,62,44060,0,höger
0,67,32300,1,höger
1,63,41931,0,vänster
0,50,44955,0,höger
0,74,65187,1,höger
0,68,29782,1,höger
0,62,76165,1,höger
0,86,54202,1,höger
0,33,48021,1,vänster
0,23,17824,0,höger
1,53,19594,1,vänster
0,21,32588,1,vänster
0,73,42150,1,vänster
0,68,39973,0,höger
0,43,35611,0,höger
1,36,55140,0,höger
1,29,50257,1,vänster
0,86,60195,1,höger
0,77,48635,1,vänster
1,48,29971,0,vänster
0,44,22331,0,vänster
0,41,32083,1,höger
0,73,65634,0,höger
0,33,35549,0,höger
0,90,32254,1,höger
0,84,39302,0,höger
0,75,70411,1,höger
0,80,49870,0,höger
0,21,24905,0,höger
0,85,47032,1,höger
0,43,23423,0,vänster
0,77,63027,1,höger
0,51,32026,0,vänster
0,42,36218,1,höger
0,50,68199,1,höger
0,59,32929,0,höger
1,89,34679,0,vänster
0,22,64663,1,vänster
1,24,40304,1,vänster
0,22,38558,0,höger
0,39,37930,0,höger
0,53,37742,0,höger
0,63,66702,1,höger
1,55,61135,1,vänster
1,48,27697,0,vänster
0,84,58315,1,höger
0,37,61616,1,höger
0,85,30267,0,höger
0,83,31179,0,höger
1,63,22762,0,vänster
0,71,54317,0,höger
1,61,22214,0,vänster
0,56,44427,1,höger
0,61,52169,1,höger
1,59,33098,0,vänster
0,70,15529,0,höger
0,44,36761,1,vänster
0,82,25355,0,höger
0,75,46982,0,höger
0,41,33479,1,vänster
0,49,43600,1,höger
0,54,59234,0,höger
0,71,28005,1,vänster
0,73,30315,1,höger
0,37,47668,1,höger
1,39,31060,0,vänster
0,37,58266,0,höger
0,68,50668,1,vänster
0,24,36771,1,vänster
0,55,49084,1,vänster
0,33,128139,1,höger
0,65,54038,0,höger
0,24,42756,0,höger
1,29,37775,1,vänster
1,60,38244,0,vänster
1,76,22595,0,vänster
0,49,39113,0,höger
0,84,35547,0,höger
0,88,55634,1,höger
1,54,47823,1,vänster
0,73,47046,1,höger
1,48,51816,1,vänster
1,86,33645,0,höger
0,84,82347,1,höger
0,35,34112,0,höger
0,41,55491,1,höger
0,70,57383,1,höger
0,42,64052,0,höger
0,59,55448,1,höger
0,56,46768,1,höger
0,50,50395,1,höger
0,59,42189,1,vänster
1,37,50067,0,vänster
1,89,42211,0,vänster
0,84,84461,1,höger
0,35,41379,0,höger
0,35,46087,1,höger
0,46,26765,1,vänster
0,26,24544,1,vänster
0,84,32749,0,höger
0,67,47477,0,höger
0,69,52928,0,höger
0,89,21730,0,höger
1,34,38488,0,vänster
0,51,41743,1,vänster
0,65,34980,1,höger
0,23,44799,1,vänster
0,30,24582,0,vänster
